Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,12,6,0,8,1,315,4,145,1,359,140,86,363.0,98.0
0,8,7,0,8,1,314,4,145,1,355,139,68,358.0,112.0
0,9,7,0,8,1,317,4,146,1,358,141,76,361.0,89.0
0,14,6,0,11,1,315,4,144,1,365,141,88,369.0,98.0
0,11,7,0,8,1,316,4,146,1,360,140,78,363.0,116.0
0,7,6,0,8,0,314,4,144,1,353,140,72,355.0,103.0
0,12,7,0,8,1,322,4,148,1,367,143,75,371.0,106.0
0,15,7,0,9,1,334,4,162,1,386,142,68,389.0,96.0
0,10,7,0,8,1,323,4,148,1,364,144,68,367.0,91.0
0,11,6,0,8,0,318,4,146,1,361,142,75,364.0,92.0
0,16,6,0,8,0,316,4,145,1,364,141,80,368.0,99.0
0,14,6,0,8,0,315,4,144,1,360,141,75,363.0,108.0
0,15,7,0,10,1,317,4,145,1,369,142,87,372.0,97.0
0,14,7,0,9,1,319,4,146,1,367,143,69,371.0,118.0
0,11,6,0,8,1,322,4,151,1,365,140,69,368.0,91.0
0,12,6,0,8,1,322,4,147,1,366,144,86,369.0,91.0
0,14,7,0,8,1,322,4,147,1,370,145,71,374.0,110.0
0,15,7,0,8,1,316,4,144,1,363,142,70,366.0,92.0
0,13,7,0,8,1,319,4,145,1,363,144,71,367.0,92.0
0,7,7,0,8,1,319,4,144,1,357,144,84,361.0,95.0
0,12,7,0,8,1,320,4,145,1,363,144,68,366.0,108.0
0,14,6,0,7,0,319,4,145,1,363,144,66,366.0,90.0
0,15,7,0,8,0,326,4,154,1,374,142,76,377.0,87.0
0,10,6,0,8,1,321,4,144,1,363,147,84,366.0,101.0
0,15,6,0,7,1,319,4,145,1,367,144,64,371.0,106.0
0,12,6,0,7,0,317,4,144,1,361,143,73,364.0,88.0
0,13,7,0,8,0,326,4,146,6,371,145,82,374.0,96.0
0,14,6,0,8,1,322,4,145,1,368,147,62,372.0,103.0
0,11,6,0,7,0,318,4,144,1,360,144,74,363.0,88.0
0,8,7,0,8,0,322,4,145,1,362,147,69,365.0,97.0
0,11,6,0,8,1,323,4,145,1,365,147,75,369.0,98.0
0,15,6,0,7,1,317,4,143,1,363,144,66,368.0,106.0
0,14,7,0,11,0,329,4,149,1,381,149,81,384.0,90.0
0,10,7,0,8,0,321,4,144,1,363,147,73,366.0,103.0
0,10,6,0,8,1,323,4,145,1,365,148,20,368.0,100.0
