Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,8,6,0,8,1,150,12,117,1,196,13,295,199.0,326.0
0,8,6,0,11,0,158,12,123,1,209,15,317,212.0,299.0
0,10,6,0,8,1,157,12,121,1,207,16,302,210.0,322.0
0,8,6,0,8,1,159,12,123,1,207,15,332,210.0,306.0
0,10,6,0,8,1,151,12,117,1,200,14,304,204.0,337.0
0,8,6,0,8,1,149,12,115,1,196,13,307,199.0,309.0
0,8,7,0,8,1,156,12,121,1,204,14,314,207.0,311.0
0,13,6,0,7,1,154,12,119,1,205,14,325,209.0,319.0
0,8,6,0,8,1,153,12,119,1,200,14,315,203.0,330.0
0,10,6,0,8,1,150,12,117,1,198,13,329,202.0,319.0
0,7,7,0,8,1,151,12,116,1,197,14,316,200.0,334.0
0,8,6,0,7,1,149,12,115,1,195,14,301,198.0,320.0
0,8,6,0,8,1,151,12,117,1,197,13,327,200.0,305.0
0,8,6,0,8,1,149,12,115,1,195,13,301,198.0,332.0
0,14,7,0,8,1,159,12,119,1,214,14,329,218.0,306.0
0,10,6,0,8,0,157,12,121,1,206,15,290,209.0,334.0
0,12,7,0,8,1,154,12,119,1,205,14,311,209.0,295.0
0,12,7,0,8,1,159,12,123,1,211,16,298,215.0,316.0
0,12,7,0,7,1,151,12,117,1,202,14,323,206.0,302.0
0,7,6,0,15,1,151,12,117,1,205,14,299,208.0,328.0
0,8,6,0,8,1,153,13,118,1,200,14,310,204.0,303.0
0,14,6,0,8,1,150,12,116,1,202,13,312,206.0,315.0
0,11,6,0,8,1,160,12,124,1,211,16,308,216.0,316.0
0,13,7,0,7,1,154,12,120,1,206,14,321,209.0,312.0
0,8,6,0,8,1,150,12,116,1,196,13,318,200.0,325.0
0,12,6,0,8,1,187,12,150,1,246,16,306,250.0,323.0
0,10,6,0,7,1,150,12,115,1,199,14,304,202.0,310.0
0,10,6,0,7,1,149,12,114,1,196,14,316,200.0,308.0
0,8,6,0,8,1,151,12,118,1,198,13,303,201.0,320.0
0,11,7,0,8,1,159,12,122,1,209,16,28,212.0,307.0
