Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,12,6,0,7,1,159,3,123,1,200,13,67,203.0,83.0
0,14,7,0,8,1,163,3,125,1,209,14,67,213.0,87.0
0,12,6,0,7,1,160,3,123,1,201,13,58,205.0,93.0
0,10,6,0,8,1,161,3,124,1,201,14,62,204.0,81.0
0,15,7,0,8,1,163,3,125,1,209,14,76,212.0,85.0
0,11,7,0,8,1,164,3,126,1,204,14,77,208.0,100.0
0,12,6,0,7,0,159,3,123,1,200,13,64,203.0,104.0
0,11,6,0,8,0,159,3,122,1,200,14,67,203.0,86.0
0,15,6,0,8,1,162,3,125,1,208,14,66,211.0,90.0
0,10,6,0,9,1,163,3,126,1,205,14,74,208.0,85.0
0,13,6,0,8,1,160,3,124,1,202,13,60,206.0,96.0
0,15,6,0,8,1,170,3,131,1,219,16,75,223.0,84.0
0,14,6,0,8,0,161,3,123,1,206,14,74,209.0,98.0
0,15,6,0,17,1,161,3,124,1,217,14,59,221.0,104.0
0,11,7,0,8,1,169,3,129,1,210,16,68,213.0,80.0
0,14,6,0,7,1,160,3,123,1,202,13,68,205.0,91.0
0,13,6,0,8,1,160,3,123,1,202,14,65,205.0,90.0
0,11,7,0,8,1,171,3,130,1,213,17,57,216.0,87.0
0,14,7,0,8,1,159,3,123,1,204,13,72,207.0,80.0
0,15,6,0,10,1,169,3,130,1,219,16,55,222.0,96.0
0,21,7,0,10,2,224,3,175,1,287,26,66,290.0,83.0
0,15,6,0,8,1,159,3,123,1,205,13,63,209.0,90.0
0,10,6,0,8,1,161,3,124,1,200,14,64,204.0,84.0
0,13,7,0,10,1,167,3,128,1,213,16,67,216.0,87.0
0,11,7,0,8,0,164,3,126,1,205,14,61,208.0,90.0
0,10,6,0,8,1,166,3,126,1,206,17,79,210.0,87.0
0,15,6,0,7,1,160,3,123,1,206,14,68,210.0,102.0
0,9,6,0,8,1,161,3,124,1,200,14,57,204.0,91.0
0,13,6,0,7,1,158,3,122,1,200,13,65,203.0,81.0
0,9,6,0,8,0,159,3,123,1,197,13,58,199.0,87.0
0,14,6,0,8,1,160,3,124,1,203,13,67,206.0,81.0
0,12,6,0,7,1,160,3,123,1,201,14,74,205.0,88.0
0,11,7,0,11,0,168,3,127,1,212,17,78,216.0,97.0
0,9,7,0,8,1,168,3,128,1,207,17,60,211.0,106.0
0,10,6,0,8,1,163,3,125,1,204,14,74,207.0,87.0
0,14,6,0,8,0,168,3,128,1,212,17,75,216.0,97.0
0,7,7,0,8,0,160,3,124,1,196,13,66,199.0,103.0
0,15,7,0,13,0,168,3,129,1,220,16,65,223.0,89.0
0,12,7,0,8,1,169,3,128,1,212,18,76,215.0,90.0
0,12,6,0,8,1,160,3,123,1,202,14,63,205.0,100.0
0,14,7,0,8,0,162,3,125,1,206,14,61,209.0,83.0
0,8,6,0,8,1,160,3,124,1,196,13,70,199.0,84.0
0,7,6,0,8,1,160,3,123,1,199,14,58,202.0,95.0
0,10,7,0,8,1,167,3,128,1,206,16,78,210.0,78.0
0,8,6,0,7,1,159,3,123,1,197,13,72,201.0,101.0
0,13,6,0,7,1,160,3,123,1,202,14,78,205.0,96.0
0,10,6,0,7,0,160,3,123,1,199,14,71,202.0,109.0
0,15,6,0,8,0,169,3,130,1,214,16,67,217.0,92.0
0,10,6,0,8,1,166,3,127,1,205,16,66,209.0,87.0
0,14,6,0,8,0,169,3,129,1,213,17,68,217.0,87.0
0,15,6,0,7,1,170,3,130,1,216,17,58,220.0,92.0
0,11,6,0,8,1,168,3,129,1,209,16,29,212.0,86.0
