Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,12,6,0,8,1,166,3,135,1,209,6,69,212.0,88.0
0,8,6,0,8,1,165,3,134,1,204,6,74,207.0,91.0
0,11,7,0,8,1,171,3,139,1,213,6,63,217.0,98.0
0,7,7,0,8,1,169,3,138,1,206,5,73,209.0,86.0
0,10,7,0,8,1,168,3,136,1,208,6,66,212.0,94.0
0,12,6,0,7,1,166,3,135,1,208,5,63,211.0,88.0
0,11,6,0,8,1,166,3,135,1,207,6,62,210.0,84.0
0,15,7,0,8,1,167,3,136,1,216,6,70,219.0,84.0
0,9,7,0,8,1,167,3,137,1,206,5,65,209.0,90.0
0,11,6,0,8,1,166,3,136,1,207,5,69,210.0,84.0
0,9,7,0,8,1,170,3,138,1,210,6,69,213.0,92.0
0,11,7,0,8,1,170,3,139,1,212,6,70,215.0,90.0
0,14,6,0,8,1,168,3,137,1,212,6,69,216.0,101.0
0,10,7,0,8,1,171,3,139,1,212,6,76,216.0,91.0
0,11,7,0,8,1,167,3,136,1,209,6,68,212.0,100.0
0,11,6,0,8,0,172,3,136,1,214,5,65,217.0,92.0
0,16,6,0,9,1,174,3,138,2,225,6,72,229.0,92.0
0,13,6,0,9,0,168,3,137,1,214,5,77,217.0,94.0
0,11,6,0,8,0,166,3,136,1,208,5,85,211.0,100.0
0,16,6,0,8,1,173,3,137,1,220,6,80,224.0,109.0
0,10,7,0,8,0,167,3,137,1,207,5,65,210.0,113.0
0,14,7,0,8,1,167,3,137,1,212,5,82,215.0,86.0
0,8,6,0,8,0,167,3,136,1,210,6,63,213.0,107.0
0,10,7,0,8,1,170,3,138,1,210,6,73,214.0,85.0
0,13,7,0,8,0,167,3,136,1,210,6,64,214.0,103.0
0,12,6,0,8,1,168,3,136,1,210,6,62,213.0,84.0
0,13,6,0,8,1,165,3,134,1,209,6,65,212.0,87.0
0,13,6,0,8,1,168,3,136,1,211,6,80,214.0,88.0
0,11,7,0,8,1,168,3,137,1,210,6,63,213.0,105.0
0,12,7,0,8,1,168,3,137,1,210,6,75,214.0,89.0
0,8,6,0,8,1,169,3,137,1,207,6,67,211.0,98.0
0,13,7,0,8,1,168,3,137,1,212,6,80,215.0,92.0
0,10,7,0,8,1,168,3,136,1,209,6,67,212.0,112.0
0,10,6,0,8,1,166,3,135,1,206,6,63,209.0,87.0
0,10,6,0,8,1,167,3,135,1,206,6,75,210.0,86.0
0,8,6,0,7,1,167,3,135,1,206,6,71,210.0,98.0
0,9,7,0,11,1,177,3,142,1,223,9,72,227.0,92.0
0,10,7,0,8,1,169,3,138,1,209,6,64,213.0,97.0
0,12,6,0,8,1,166,3,135,1,208,6,72,211.0,91.0
0,15,7,0,8,1,170,3,138,1,217,6,66,222.0,94.0
0,11,6,0,8,1,171,3,139,1,212,6,62,215.0,96.0
0,12,7,0,8,0,167,3,136,1,208,5,66,211.0,87.0
0,9,6,0,8,1,167,3,135,1,206,6,69,209.0,88.0
0,11,6,0,8,1,168,3,136,1,209,6,78,212.0,91.0
0,14,6,0,7,1,169,3,137,1,213,6,62,216.0,110.0
0,7,6,0,8,0,167,3,136,1,206,6,77,209.0,92.0
0,11,7,0,8,1,168,3,136,1,209,6,61,213.0,101.0
0,15,6,0,8,1,168,3,136,1,215,6,87,219.0,83.0
0,11,7,0,8,1,168,3,136,1,209,6,67,212.0,113.0
0,12,6,0,8,0,167,3,136,1,209,6,69,212.0,90.0
0,15,6,0,8,1,167,3,135,1,213,6,71,216.0,96.0
0,9,6,0,8,1,168,3,137,1,207,6,71,211.0,93.0
0,14,6,0,7,0,165,3,134,1,208,6,63,211.0,98.0
0,16,6,0,8,1,165,3,134,1,213,6,72,216.0,88.0
0,12,6,0,8,1,168,3,136,1,210,6,70,214.0,100.0
0,8,7,0,8,1,170,3,138,1,208,6,74,211.0,92.0
0,10,6,0,8,1,166,3,135,1,206,6,35,209.0,96.0
