Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,12,6,0,8,1,171,9,101,1,218,55,203,220.0,221.0
0,12,6,0,8,1,172,9,100,1,219,56,206,222.0,208.0
0,8,6,0,8,1,176,9,104,1,221,57,217,225.0,211.0
0,10,6,0,8,1,173,9,102,1,218,56,216,222.0,221.0
0,8,6,0,8,0,171,9,101,1,214,55,211,217.0,222.0
0,11,7,0,8,1,177,9,103,1,223,58,211,227.0,215.0
0,10,6,0,8,1,173,9,101,1,218,57,206,221.0,217.0
0,14,6,0,8,1,173,14,101,1,227,56,219,230.0,210.0
0,10,6,0,8,1,177,9,104,1,222,57,211,226.0,224.0
0,9,6,0,8,1,172,9,101,1,217,56,205,221.0,215.0
0,8,6,0,8,1,174,9,102,1,217,57,223,221.0,209.0
0,11,6,0,8,1,173,9,101,1,219,57,209,223.0,228.0
0,7,6,0,8,0,173,9,101,1,215,57,204,218.0,214.0
0,9,6,0,8,1,177,9,103,1,221,58,211,225.0,210.0
0,8,6,0,8,1,176,9,102,1,219,59,239,222.0,216.0
0,8,6,0,8,1,174,9,101,1,216,57,209,219.0,243.0
0,8,6,0,7,1,174,9,101,1,216,57,209,219.0,214.0
0,8,6,0,8,1,176,9,101,1,219,60,206,222.0,214.0
0,8,6,0,7,1,173,9,101,1,216,57,223,219.0,211.0
0,10,6,0,8,1,175,9,101,1,221,59,216,225.0,228.0
0,10,6,0,8,1,174,9,101,1,219,58,216,223.0,223.0
0,10,6,0,8,1,176,9,102,1,222,59,214,225.0,223.0
0,11,6,0,8,1,173,9,101,1,229,57,213,233.0,219.0
0,13,6,0,8,1,178,9,103,1,227,59,217,230.0,218.0
0,7,6,0,8,1,173,9,101,1,216,57,214,219.0,222.0
0,10,6,0,8,1,174,9,101,1,219,58,215,222.0,219.0
0,14,6,0,8,1,176,9,102,1,225,58,215,229.0,220.0
0,9,6,0,8,1,177,9,103,1,222,59,228,226.0,220.0
0,15,6,0,8,1,175,9,101,1,225,59,204,229.0,232.0
0,10,6,0,8,1,178,9,103,1,224,59,216,228.0,209.0
0,7,6,0,8,1,173,9,100,1,214,57,214,217.0,221.0
0,12,6,0,8,1,174,9,101,1,226,58,211,229.0,218.0
0,8,6,0,8,1,178,9,102,1,221,60,220,224.0,216.0
0,12,6,0,8,1,177,9,102,1,223,59,196,227.0,224.0
0,10,6,0,8,1,175,9,101,1,220,59,229,223.0,201.0
0,8,6,0,8,1,177,9,103,1,220,59,230,223.0,233.0
0,8,6,0,8,1,174,9,101,1,217,58,203,220.0,234.0
0,8,6,0,8,1,179,9,103,1,222,60,221,226.0,208.0
0,13,6,0,8,1,176,9,101,1,223,59,230,227.0,226.0
0,10,6,0,8,1,177,9,100,2,223,59,209,228.0,235.0
0,8,6,0,8,1,178,9,103,1,221,60,223,225.0,213.0
0,8,6,0,8,0,175,9,101,1,218,59,207,221.0,228.0
0,11,6,0,8,1,176,9,101,1,222,60,218,225.0,211.0
0,12,7,0,9,1,179,9,103,1,228,60,214,231.0,223.0
0,11,6,0,8,1,177,9,101,1,222,60,218,226.0,220.0
0,8,6,0,8,0,176,9,102,1,219,59,210,222.0,224.0
0,7,7,0,8,1,180,9,103,1,223,61,207,226.0,216.0
0,11,6,0,8,0,176,9,101,1,222,60,221,226.0,212.0
0,8,6,0,8,1,178,9,102,1,220,60,194,224.0,225.0
0,11,6,0,8,1,180,9,103,1,226,61,211,231.0,198.0
0,11,6,0,8,1,177,9,100,1,223,61,217,226.0,216.0
0,7,6,0,8,1,181,9,105,1,224,61,214,227.0,222.0
0,9,6,0,9,1,180,16,103,1,232,61,216,236.0,218.0
0,9,6,0,8,1,176,9,101,1,220,60,207,224.0,220.0
0,14,6,0,10,1,177,9,101,1,228,60,223,232.0,212.0
0,7,6,0,11,1,183,9,101,1,229,61,219,233.0,228.0
0,12,6,0,8,1,176,9,101,1,223,60,207,226.0,224.0
0,10,6,0,11,1,182,9,104,1,232,62,215,235.0,212.0
0,10,6,0,8,1,177,9,101,1,222,61,215,226.0,220.0
0,11,6,0,8,1,177,9,100,1,222,61,212,225.0,220.0
0,14,6,0,8,1,177,9,100,1,225,61,206,229.0,216.0
0,15,6,0,8,1,178,9,100,1,229,62,203,233.0,210.0
0,9,6,0,8,0,177,9,100,1,221,61,232,224.0,208.0
0,9,6,0,8,1,177,9,101,1,221,61,212,225.0,237.0
0,12,6,0,8,0,177,9,101,1,225,61,204,228.0,217.0
0,13,6,0,8,1,182,9,103,1,230,63,221,234.0,209.0
0,8,6,0,7,0,177,9,101,1,220,61,217,223.0,225.0
0,8,6,0,8,0,178,9,101,1,221,62,31,224.0,222.0
