Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,8,6,0,8,1,201,11,108,1,246,75,260,249.0,273.0
0,8,6,0,7,1,200,12,108,1,246,74,258,249.0,264.0
0,7,6,0,7,0,200,11,108,1,243,74,282,247.0,263.0
0,13,6,0,8,1,201,11,108,1,251,75,249,255.0,288.0
0,10,6,0,8,1,203,11,109,1,250,76,256,254.0,253.0
0,7,6,0,8,1,202,11,109,1,247,75,253,250.0,260.0
0,8,6,0,8,1,200,11,107,1,244,75,279,247.0,257.0
0,9,6,0,8,1,203,11,109,1,250,76,257,253.0,283.0
0,8,6,0,8,1,202,11,108,1,246,76,277,249.0,262.0
0,13,6,0,8,1,208,11,110,1,258,79,257,262.0,283.0
0,9,7,0,8,0,218,11,119,1,265,81,278,268.0,261.0
0,8,6,0,8,1,208,11,112,1,255,78,268,258.0,283.0
0,10,6,0,8,1,208,11,111,1,255,78,276,259.0,274.0
0,8,6,0,8,1,202,11,108,1,247,76,244,250.0,281.0
0,10,6,0,8,0,203,11,109,1,250,76,258,254.0,248.0
0,8,6,0,8,1,202,11,108,1,246,76,261,249.0,262.0
0,11,6,0,8,1,203,11,108,1,250,77,253,253.0,265.0
0,8,6,0,8,1,201,11,108,1,245,75,267,248.0,256.0
0,11,11,0,8,1,210,11,114,1,259,78,260,263.0,271.0
0,13,6,0,8,1,201,11,108,1,251,76,279,256.0,264.0
0,11,6,0,8,1,204,11,109,1,252,77,266,256.0,284.0
0,8,6,0,8,1,210,11,111,1,255,80,272,259.0,271.0
0,14,6,0,9,1,203,11,108,1,256,77,245,260.0,277.0
0,8,6,0,8,1,203,11,108,1,248,77,284,252.0,249.0
0,9,6,0,8,1,205,11,109,1,251,78,244,254.0,289.0
0,13,6,0,8,0,204,11,109,1,259,77,252,263.0,248.0
0,8,6,0,8,0,204,11,108,1,249,78,264,252.0,256.0
0,8,6,0,8,1,205,11,109,1,250,78,260,253.0,269.0
0,11,6,0,8,1,210,11,112,1,259,80,245,263.0,265.0
0,15,6,0,8,1,204,11,109,1,257,77,269,261.0,250.0
0,8,6,0,8,0,205,11,108,1,250,79,253,254.0,275.0
0,11,6,0,8,1,204,11,108,1,251,78,253,255.0,258.0
0,8,6,0,8,1,206,11,109,1,251,79,250,254.0,257.0
0,7,8,0,8,1,209,11,113,1,253,77,260,257.0,254.0
0,11,6,0,8,0,205,11,108,1,254,79,27,258.0,264.0
