Parsing time,Preprocessing time,Checking time,Related objects collection time,QP to QC conversion time,QC to QO conversion time,Query rewriting time,Cost-based optimization time,Predicate Grant Injection,Collect Samples and Dcount Est.,total,proc_time,sql_exec_time,app_prep_time,app_exec_time
0,7,6,0,11,1,107,10,92,1,153,5,139,156.0,149.0
0,11,6,0,8,1,106,10,92,1,153,4,128,156.0,144.0
0,9,6,0,8,0,106,10,90,1,150,5,122,153.0,132.0
0,14,6,0,8,0,104,10,90,1,153,4,131,157.0,126.0
0,13,6,0,8,1,108,10,93,1,157,5,135,161.0,135.0
0,10,6,0,8,1,105,10,89,1,150,5,121,153.0,140.0
0,15,6,0,8,0,104,10,90,1,157,4,120,160.0,125.0
0,14,6,0,7,1,105,10,89,1,154,5,137,157.0,125.0
0,8,6,0,11,0,105,10,89,1,151,5,128,154.0,141.0
0,14,6,0,8,1,106,10,91,1,157,5,123,160.0,132.0
0,15,6,0,9,0,107,10,92,1,162,5,125,165.0,128.0
0,8,6,0,8,1,105,10,91,1,148,4,132,151.0,130.0
0,12,6,0,7,0,105,10,89,1,151,5,133,155.0,136.0
0,10,6,0,7,1,104,10,90,1,148,4,136,151.0,138.0
0,10,6,0,7,1,105,10,90,1,150,5,149,153.0,142.0
0,10,6,0,7,1,105,10,91,1,149,4,136,152.0,154.0
0,14,6,0,8,1,108,10,93,1,159,5,127,162.0,141.0
0,10,6,0,7,1,106,10,91,1,151,5,127,154.0,131.0
0,10,6,0,8,1,105,10,89,1,150,5,127,153.0,131.0
0,12,6,0,8,1,106,10,91,1,154,5,124,158.0,131.0
0,11,6,0,8,1,105,10,90,1,151,5,124,154.0,129.0
0,12,6,0,8,1,106,10,91,1,153,5,121,157.0,128.0
0,13,6,0,8,1,107,10,91,1,154,5,122,158.0,125.0
0,10,6,0,8,1,106,10,91,1,152,5,129,156.0,127.0
0,14,6,0,10,1,108,10,92,1,161,5,125,164.0,134.0
0,10,6,0,8,1,109,12,93,1,157,5,132,160.0,130.0
0,9,6,0,8,0,105,10,89,1,149,5,121,153.0,137.0
0,10,6,0,8,1,106,10,91,1,151,5,116,155.0,125.0
0,8,6,0,8,1,105,10,90,1,148,5,132,151.0,120.0
0,9,6,0,8,1,110,10,94,1,154,5,135,158.0,136.0
0,10,6,0,8,1,105,10,90,1,150,5,118,153.0,139.0
0,7,6,0,8,1,104,10,90,1,147,4,122,150.0,122.0
0,16,6,0,8,1,106,10,90,1,158,5,120,162.0,127.0
0,9,6,0,8,0,105,10,90,1,149,5,125,152.0,124.0
0,12,6,0,8,1,111,10,95,1,159,5,121,162.0,129.0
0,10,6,0,8,1,107,10,91,1,152,5,131,155.0,125.0
0,11,6,0,8,1,106,10,91,1,152,5,134,156.0,135.0
0,12,6,0,7,1,107,10,92,1,155,5,126,158.0,139.0
0,15,6,0,8,1,107,10,93,1,157,4,131,161.0,130.0
0,8,6,0,8,1,106,10,91,1,149,5,125,153.0,136.0
0,8,6,0,8,0,104,10,90,1,148,4,139,151.0,129.0
0,12,6,0,8,1,106,10,91,1,153,5,126,157.0,145.0
0,15,6,0,8,1,106,10,91,1,158,5,132,162.0,130.0
0,8,6,0,8,1,107,10,91,1,150,5,139,154.0,137.0
0,15,6,0,11,1,106,10,91,1,162,5,142,165.0,145.0
0,14,6,0,10,1,105,10,90,1,158,5,133,161.0,148.0
0,11,6,0,8,1,110,10,94,1,156,5,124,160.0,137.0
0,8,6,0,8,0,106,10,91,1,148,5,128,151.0,129.0
0,12,6,0,8,1,108,10,92,1,155,5,121,159.0,133.0
0,15,6,0,8,0,108,10,93,1,159,5,119,162.0,126.0
0,11,6,0,8,1,105,10,90,1,151,5,132,154.0,123.0
0,13,6,0,8,1,108,10,93,1,157,5,142,161.0,137.0
0,7,6,0,9,1,116,10,101,1,159,4,126,163.0,146.0
0,14,6,0,10,1,105,10,90,1,158,5,146,162.0,130.0
0,12,6,0,8,1,106,10,90,1,154,5,119,157.0,152.0
0,14,6,0,8,1,105,10,90,1,156,5,123,160.0,124.0
0,10,6,0,7,1,105,10,90,1,150,5,127,153.0,128.0
0,14,6,0,8,1,106,10,91,1,155,5,137,159.0,131.0
0,14,6,0,8,1,106,10,90,1,155,5,153,158.0,144.0
0,15,6,0,8,1,108,10,92,1,161,5,29,165.0,158.0
